time_ms,J1,J2,J3,J4,J5,gripper
43,88.68923127651215,88.27977881959505,82.96462213420502,86.16053210001883,92.8954614252599,open
88,88.68923127651215,88.27977881959505,82.96462213420502,86.16053210001883,94.94125974115462,open
135,88.68923127651215,88.27977881959505,82.96462213420502,86.16053210001883,94.94125974115462,open
180,88.68923127651215,88.27977881959505,82.96462213420502,86.16053210001883,94.94125974115462,open
225,90.9287178516388,88.27977881959505,82.96462213420502,86.16053210001883,94.94125974115462,open
271,90.9287178516388,88.27977881959505,82.96462213420502,86.16053210001883,92.44720253214587,open
318,90.9287178516388,88.27977881959505,82.96462213420502,86.16053210001883,92.44720253214587,open
363,90.9287178516388,88.27977881959505,82.96462213420502,86.16053210001883,89.74922005748294,open
410,90.9287178516388,88.27977881959505,82.96462213420502,86.16053210001883,89.74922005748294,open
456,90.9287178516388,88.27977881959505,82.96462213420502,86.16053210001883,89.74922005748294,open
501,90.9287178516388,88.27977881959505,82.96462213420502,86.16053210001883,89.74922005748294,open
549,90.9287178516388,88.27977881959505,82.96462213420502,86.16053210001883,89.74922005748294,open
595,90.9287178516388,88.27977881959505,82.96462213420502,86.16053210001883,89.74922005748294,open
641,90.9287178516388,88.27977881959505,82.96462213420502,86.16053210001883,89.74922005748294,open
685,90.9287178516388,88.27977881959505,82.96462213420502,86.16053210001883,89.74922005748294,open
731,90.9287178516388,88.27977881959505,82.96462213420502,86.16053210001883,89.74922005748294,open
775,90.9287178516388,88.27977881959505,82.96462213420502,86.16053210001883,89.74922005748294,open
822,90.9287178516388,88.27977881959505,82.96462213420502,83.65262214390862,89.74922005748294,open
866,88.89532923698425,88.27977881959505,82.96462213420502,83.65262214390862,89.74922005748294,open
909,88.89532923698425,88.27977881959505,82.96462213420502,83.65262214390862,89.74922005748294,open
956,88.89532923698425,88.27977881959505,82.96462213420502,83.65262214390862,89.74922005748294,open
1000,88.89532923698425,88.27977881959505,82.96462213420502,83.65262214390862,89.74922005748294,open
1044,88.89532923698425,88.27977881959505,82.96462213420502,83.65262214390862,89.74922005748294,open
1089,88.89532923698425,88.27977881959505,82.96462213420502,83.65262214390862,89.74922005748294,open
1135,88.89532923698425,88.27977881959505,82.96462213420502,83.65262214390862,89.74922005748294,open
1182,88.89532923698425,88.27977881959505,82.96462213420502,83.65262214390862,92.64990085571975,open
1227,88.89532923698425,88.27977881959505,82.96462213420502,85.9803942199556,92.64990085571975,open
1275,88.89532923698425,88.27977881959505,82.96462213420502,85.9803942199556,95.21887718213125,open
1318,88.89532923698425,88.27977881959505,82.96462213420502,88.28842155524998,95.21887718213125,open
1370,88.89532923698425,88.27977881959505,82.96462213420502,88.28842155524998,95.21887718213125,open
1415,88.89532923698425,88.27977881959505,82.96462213420502,88.28842155524998,95.21887718213125,open
1463,88.89532923698425,88.27977881959505,82.96462213420502,88.28842155524998,95.21887718213125,open
1507,88.89532923698425,88.27977881959505,82.96462213420502,88.28842155524998,95.21887718213125,open
1554,88.89532923698425,88.27977881959505,82.96462213420502,88.28842155524998,95.21887718213125,open
1600,88.89532923698425,88.27977881959505,82.96462213420502,86.03436092587245,95.21887718213125,open
1642,88.89532923698425,88.27977881959505,82.96462213420502,86.03436092587245,95.21887718213125,open
1687,88.89532923698425,88.27977881959505,82.96462213420502,82.77329864680874,95.21887718213125,open
1730,88.89532923698425,88.27977881959505,82.96462213420502,82.77329864680874,95.21887718213125,open
1774,88.89532923698425,90.77184070451911,82.96462213420502,79.9727388267163,95.21887718213125,open
1820,88.89532923698425,90.77184070451911,82.96462213420502,79.9727388267163,97.88486434300779,open
1865,88.89532923698425,92.88096174506586,82.96462213420502,79.9727388267163,97.88486434300779,open
1911,88.89532923698425,92.88096174506586,80.77575634292675,79.9727388267163,99.94200053188399,open
1954,88.89532923698425,96.06643266037196,80.77575634292675,79.9727388267163,99.94200053188399,open
2000,88.89532923698425,98.0919166510157,80.77575634292675,79.9727388267163,99.94200053188399,open
2044,88.89532923698425,100.29535668649177,80.77575634292675,83.22947056819615,97.75322445723293,open
2092,88.89532923698425,102.45529682007947,80.77575634292675,83.22947056819615,95.691481623117,open
2139,88.89532923698425,104.47806957752312,80.77575634292675,86.12635562029573,92.55658986972483,open
2184,88.89532923698425,104.47806957752312,80.77575634292675,86.12635562029573,89.62430447277933,open
2232,88.89532923698425,108.04151314925252,80.77575634292675,90.30747525259648,89.62430447277933,open
2277,88.89532923698425,108.04151314925252,80.77575634292675,92.80177410372801,89.62430447277933,open
2325,88.89532923698425,111.45726654275117,80.77575634292675,92.80177410372801,89.62430447277933,open
2369,88.89532923698425,111.45726654275117,80.77575634292675,92.80177410372801,89.62430447277933,open
2416,91.22917294502258,114.45568895564193,83.03209416450466,92.80177410372801,89.62430447277933,open
2460,91.22917294502258,114.45568895564193,83.03209416450466,92.80177410372801,87.39109716394378,open
2506,91.22917294502258,114.45568895564193,83.03209416450466,92.80177410372801,87.39109716394378,open
2550,91.22917294502258,114.45568895564193,83.03209416450466,92.80177410372801,84.85995327894753,open
2595,91.22917294502258,116.68217891752639,83.03209416450466,92.80177410372801,84.85995327894753,open
2642,91.22917294502258,116.68217891752639,83.03209416450466,92.80177410372801,81.61987327989635,open
2686,91.22917294502258,116.68217891752639,83.03209416450466,94.99523320697162,81.61987327989635,open
2732,91.22917294502258,116.68217891752639,83.03209416450466,94.99523320697162,78.50284456360926,open
2776,91.22917294502258,116.68217891752639,85.29005426715412,94.99523320697162,76.07934773796481,open
2822,91.22917294502258,112.3257104777318,85.29005426715412,90.89471419953526,72.14625092861418,open
2865,91.22917294502258,108.94163073553942,88.14051122458093,87.79873345936988,67.34806010424528,open
2911,91.22917294502258,105.14776111870188,88.14051122458093,84.89992231276597,62.84985096209117,open
2956,88.93639385700226,101.14464873810978,88.14051122458093,82.34869310477316,60.41363566085961,open
3001,88.93639385700226,97.35255118061622,90.1527440318736,82.34869310477316,60.41363566085961,open
3044,88.93639385700226,93.24042603556137,90.1527440318736,79.68538403501029,60.41363566085961,open
3088,86.85717523097992,88.24042603556137,90.1527440318736,82.33505299456422,60.41363566085961,open
3134,86.85717523097992,83.24042603556137,90.1527440318736,84.50358834731676,60.41363566085961,open
3181,86.85717523097992,78.24042603556137,90.1527440318736,87.11827388417214,58.28607433305426,open
3225,86.85717523097992,73.24042603556137,90.1527440318736,87.11827388417214,58.28607433305426,open
3272,86.85717523097992,68.24042603556137,88.13918548397217,89.80441008968162,53.96362774771704,open
3315,84.85549628734589,73.24042603556137,88.13918548397217,92.03086752271955,51.308367187073515,open
3363,84.85549628734589,78.24042603556137,88.13918548397217,92.03086752271955,51.308367187073515,open
3407,84.85549628734589,83.24042603556137,88.13918548397217,92.03086752271955,49.130155542478875,open
3454,84.85549628734589,88.24042603556137,90.19037290826185,92.03086752271955,49.130155542478875,open
3499,84.85549628734589,93.24042603556137,90.19037290826185,92.03086752271955,46.71733239613771,open
3543,84.85549628734589,98.24042603556137,90.19037290826185,92.03086752271955,46.71733239613771,open
3606,84.85549628734589,103.24042603556137,90.19037290826185,92.03086752271955,43.80679649466076,open
3653,84.85549628734589,108.24042603556137,90.19037290826185,87.03086752271955,43.80679649466076,open
3699,84.85549628734589,113.24042603556137,90.19037290826185,82.03086752271955,41.604773910983695,open
3745,84.85549628734589,118.24042603556137,90.19037290826185,84.81393682510179,41.604773910983695,open
3795,84.85549628734589,123.24042603556137,90.19037290826185,89.81393682510179,41.604773910983695,open
3842,84.85549628734589,128.24042603556137,90.19037290826185,94.81393682510179,38.953924166308965,open
3886,84.85549628734589,133.24042603556137,90.19037290826185,99.81393682510179,38.953924166308965,open
3931,84.85549628734589,138.24042603556137,90.19037290826185,104.81393682510179,36.928346285616314,open
3975,84.85549628734589,143.24042603556137,90.19037290826185,109.81393682510179,36.928346285616314,open
4018,84.85549628734589,148.24042603556137,90.19037290826185,114.81393682510179,36.928346285616314,open
4062,84.85549628734589,153.24042603556137,90.19037290826185,119.81393682510179,36.928346285616314,open
4104,84.85549628734589,158.24042603556137,90.19037290826185,119.81393682510179,36.928346285616314,open
4148,84.85549628734589,163.24042603556137,90.19037290826185,114.81393682510179,36.928346285616314,open
4194,84.85549628734589,158.24042603556137,90.19037290826185,109.81393682510179,36.928346285616314,open
4240,84.85549628734589,153.24042603556137,90.19037290826185,104.81393682510179,36.928346285616314,open
4284,84.85549628734589,148.24042603556137,90.19037290826185,99.81393682510179,36.928346285616314,open
4331,84.85549628734589,143.24042603556137,90.19037290826185,94.81393682510179,36.928346285616314,open
4376,87.06031382083893,138.24042603556137,87.17814193172734,89.81393682510179,39.27987607683454,open
4421,87.06031382083893,133.24042603556137,87.17814193172734,89.81393682510179,39.27987607683454,open
4465,87.06031382083893,128.24042603556137,87.17814193172734,89.81393682510179,42.87330468410718,open
4510,89.62772727012634,123.24042603556137,87.17814193172734,85.12541650550071,42.87330468410718,open
4556,89.62772727012634,118.24042603556137,87.17814193172734,85.12541650550071,46.5306846324698,open
4600,89.62772727012634,113.24042603556137,87.17814193172734,85.12541650550071,46.5306846324698,open
4647,92.2205650806427,113.24042603556137,87.17814193172734,90.12541650550071,50.21748703361848,open
4690,92.2205650806427,113.24042603556137,87.17814193172734,95.12541650550071,52.36277770145526,open
4734,92.2205650806427,116.01684344564015,87.17814193172734,100.12541650550071,55.82063543942898,open
4778,94.41692769527435,118.62472366853925,87.17814193172734,105.12541650550071,60.82063543942898,open
4824,94.41692769527435,121.81993836478475,87.17814193172734,110.12541650550071,65.82063543942898,open
4868,94.41692769527435,126.81993836478475,89.24503926266263,115.12541650550071,70.82063543942898,open
4913,94.41692769527435,131.81993836478475,89.24503926266263,120.12541650550071,75.82063543942898,open
4957,94.41692769527435,136.81993836478475,89.24503926266263,125.12541650550071,80.82063543942898,open
5001,94.41692769527435,141.81993836478475,89.24503926266263,130.1254165055007,85.82063543942898,open
5045,94.41692769527435,146.81993836478475,89.24503926266263,135.1254165055007,90.82063543942898,open
5090,94.41692769527435,151.81993836478475,89.24503926266263,140.1254165055007,94.71898990479627,open
5135,94.41692769527435,156.81993836478475,89.24503926266263,145.1254165055007,94.71898990479627,open
5181,94.41692769527435,161.81993836478475,89.24503926266263,150.1254165055007,94.71898990479627,open
5225,94.41692769527435,164.91471071331208,86.12138441225969,155.1254165055007,94.71898990479627,open
5271,96.42901957035065,164.91471071331208,86.12138441225969,160.1254165055007,94.71898990479627,open
5315,96.42901957035065,164.91471071331208,86.12138441225969,165.1254165055007,97.13704465422305,open
5360,96.42901957035065,164.91471071331208,86.12138441225969,170.1254165055007,97.13704465422305,open
5405,96.42901957035065,161.15758336745495,86.12138441225969,175.1254165055007,99.53359835012219,open
5450,96.42901957035065,158.9828901209701,86.12138441225969,180.0,99.53359835012219,open
5498,96.42901957035065,155.88161111805772,89.5293551664144,180.0,99.53359835012219,open
5544,96.42901957035065,152.4138727458609,89.5293551664144,180.0,99.53359835012219,open
5590,96.42901957035065,149.11886532959474,89.5293551664144,180.0,102.92958676493225,open
5637,96.42901957035065,145.55566881600743,89.5293551664144,180.0,105.3610507710847,open
5681,96.42901957035065,140.55566881600743,89.5293551664144,177.77993193856497,109.19626076716912,open
5726,96.42901957035065,135.55566881600743,89.5293551664144,172.77993193856497,114.17049168786258,open
5772,98.99574756622314,130.55566881600743,86.29505001532445,167.77993193856497,119.17049168786258,open
5816,98.99574756622314,125.55566881600743,86.29505001532445,162.77993193856497,123.13887609351201,open
5861,98.99574756622314,120.55566881600743,83.57790668426694,157.77993193856497,126.08430912376872,open
5912,98.99574756622314,115.55566881600743,83.57790668426694,152.77993193856497,126.08430912376872,open
5960,98.99574756622314,110.55566881600743,83.57790668426694,147.77993193856497,121.08430912376872,open
6007,98.99574756622314,106.40214913812801,83.57790668426694,142.77993193856497,116.08430912376872,open
6051,98.99574756622314,103.05978752564744,81.46495431000189,137.77993193856497,111.08430912376872,open
6097,98.99574756622314,100.39615792513945,81.46495431000189,132.77993193856497,107.26446207356568,open
6143,98.99574756622314,100.39615792513945,81.46495431000189,127.77993193856497,102.26446207356568,open
6188,98.99574756622314,96.47673582553716,83.48586576628466,122.77993193856497,97.26446207356568,open
6233,96.49593770503998,96.47673582553716,83.48586576628466,117.77993193856497,92.26446207356568,open
6279,96.49593770503998,92.75922757711409,85.68251468455313,112.77993193856497,87.26446207356568,open
6325,96.49593770503998,92.75922757711409,85.68251468455313,107.77993193856497,82.26446207356568,open
6369,96.49593770503998,92.75922757711409,85.68251468455313,102.77993193856497,77.26446207356568,open
6416,96.49593770503998,90.12660857948813,85.68251468455313,97.77993193856497,73.93333611095302,open
6460,96.49593770503998,90.12660857948813,82.02325702888196,95.75988697336362,73.93333611095302,open
