time_ms,J1,J2,J3,J4,J5,gripper
3589,118.3437431299959,59.01560392936902,130.0,83.94975369743304,50.0,close
3633,116.97681760558285,59.01560392936902,130.0,85.76598883161397,50.0,close
3677,114.89651441081755,59.01560392936902,130.0,88.74086632597692,50.0,close
3723,112.12746013533678,59.01560392936902,130.0,92.76520784544495,50.0,close
3768,110.21321053411125,59.01560392936902,130.0,95.24198100725594,50.0,close
3813,108.49641911134734,59.01560392936902,130.0,97.35035781814118,50.0,close
3861,107.113684258514,59.01560392936902,128.42621788405597,99.00099916847812,50.0,close
3905,106.23725224845839,59.01560392936902,126.66600498798185,100.015713979816,50.0,close
3949,105.6626079954883,59.01560392936902,125.62120713128023,100.55987334169409,51.10210161773047,close
3994,105.5014930251647,59.01560392936902,125.15616313812328,100.70163970150212,53.34581798153535,close
4040,105.86025804965848,59.01560392936902,125.2040456903875,100.49409305755238,54.92013408430644,close
4084,106.74633529719014,59.01560392936902,126.05168784274822,99.72239206179961,56.24915728611228,close
4129,107.2045946605931,59.01560392936902,126.98060450654405,98.97515027612481,57.426669437069634,close
4174,107.30608370447368,59.01560392936902,127.87634976740546,98.3580214547808,58.63335799763439,close
4219,107.56090999781404,59.01560392936902,128.67913365758403,97.83503790377527,59.5201248285792,close
4263,108.36970447144003,59.01560392936902,129.77396400597877,97.09396678073828,60.40572821994725,close
4310,109.59536370695311,59.01560392936902,130.0,96.1590488817818,61.20727843434757,close
4353,110.83757172353832,59.01560392936902,130.0,95.19574694020586,61.74543492519064,close
4399,110.91311593577944,59.01560392936902,130.0,95.05260810236109,61.793446586032644,close
4443,110.67850526010267,59.01560392936902,130.0,95.10222632445078,61.50363918453496,close
4486,110.49072138549919,59.01560392936902,130.0,95.29612464881698,60.39812134153584,close
4530,111.8475537560624,59.01560392936902,130.0,94.59280424855426,58.709010196797536,close
4575,112.84163766738854,59.01560392936902,130.0,94.35503851237077,56.423143636902765,close
4618,113.03828215784384,59.01560392936902,130.0,94.27186304554589,55.07521638916988,close
4661,112.39769644202313,59.01560392936902,130.0,94.50137144387041,54.83257493850657,close
4716,111.69918372604658,59.01560392936902,130.0,94.49384488159602,54.810862440817786,close
4759,110.81833848889929,59.01560392936902,130.0,94.77229835227617,53.706789877557284,close
4802,109.45596908268776,59.01560392936902,130.0,95.19084637857578,51.64601774760392,close
4845,108.15270902563606,59.01560392936902,130.0,95.2930776430954,50.0,close
4888,107.7742316916755,59.01560392936902,130.0,94.78161205909744,50.0,close
4934,107.88653228988166,59.01560392936902,130.0,94.3198733759834,50.0,close
4981,107.17072917837815,59.01560392936902,130.0,94.88185054925098,50.0,close
5023,105.05027515651918,59.01560392936902,130.0,96.30212033819963,50.0,close
5067,102.73342785348109,59.01560392936902,130.0,97.87454119775846,50.0,close
5114,101.32162518630531,59.01560392936902,128.14185478267976,98.95847981032635,50.0,close
5160,100.51993255744904,59.01560392936902,125.82167176826258,99.98989780117584,50.0,close
5203,100.48108282159774,59.01560392936902,123.71322902282738,100.76859247166925,50.0,close
5247,100.97513149892615,59.01560392936902,122.07499788936454,101.20097600750456,50.0,close
5292,100.72151078993967,59.01560392936902,120.42845912659735,101.72652968018312,50.0,close
